Date,Entry Date,Exit Date,Exit Type,Time Stop,Strategy,Ticker,Action,Entry Criteria,Price,Exit Price,Shares,PnL,ATR,stop_atr,tgt_atr,T+1 Open,Signal Close,Range %,Equity at Signal,Risk $,Risk bps,Size_Mult,Tranche,Entry Offset ATR,Pivot Rule Version,Pivot Nearest Type,Pivot Level,Pivot Date,Pivot Source Age Bars,Pivot High Source Age Bars,Pivot Low Source Age Bars,Pivot High Expired,Pivot Low Expired,Pivot Max Source Age Bars,Pivot Distance ATR,Pivot Matched Rule,R,Tier,censored
2014-04-25,2014-04-28,2014-05-12,Time,2014-05-12,Oversold Low Volume,PFS,BUY,Limit Order -0.25 ATR (Persistent),10.033770390919276,10.421185493469238,1821,705.0,0.2469946997506278,1.25,2.5,10.166571617126465,10.095519065856934,15.730267944073054,826618.3370115758,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,9.676396369934082,2014-02-07,53.0,84.0,53.0,False,False,252.0,1.6968894326315853,default,1.2533333333333334,Overflow,False
2014-08-01,2014-08-04,2014-08-06,Target,2014-08-18,Oversold Low Volume,TAP,BUY,Limit Order -0.25 ATR (Persistent),50.49991709845407,52.62866054262434,528,1124.0,0.8514973776681083,1.25,2.5,50.68280029296875,50.712791442871094,58.18173408265685,826995.9126600538,562.5,52.5,0.1429,,0.25,olv_close_pivot_40_v2_20260901,High,39.07408905029297,2013-08-08,247.0,247.0,123.0,False,False,252.0,13.668512314684532,above_high_gt5,1.9982222222222221,Liquid,False
2015-01-05,2015-01-06,2015-01-08,Target,2015-01-21,Oversold Low Volume,PEP,BUY,Limit Order -0.25 ATR (Persistent),66.54619257790702,68.86037458692279,1701,3936.0,0.9256728036063058,1.25,2.5,67.02696228027344,66.7776107788086,0.7520249923509235,828470.0819813865,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,64.2610092163086,2014-10-16,54.0,291.0,54.0,True,False,252.0,2.7186728968331297,default,1.9992380952380953,Liquid,False
2015-01-07,2015-01-12,2015-01-23,Time,2015-01-23,Oversold Low Volume,ET,BUY,Limit Order -0.25 ATR (Persistent),10.317635110446385,10.886137008666992,2323,1321.0,0.484170709337507,1.25,2.5,10.559613227844238,10.438677787780762,43.57140684513449,831299.59392425,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,9.399348258972168,2014-10-13,59.0,82.0,59.0,False,False,252.0,2.1466179361215656,default,0.9393777777777778,Overflow,False
2015-01-28,2015-01-30,2015-02-04,Target,2015-02-12,Oversold Low Volume,BALL,BUY,Limit Order -0.25 ATR (Persistent),28.107738631112234,29.565848078046525,771,1124.0,0.5832437787737165,1.25,2.5,28.324861526489258,28.253549575805664,0.8471687301898151,834728.889185684,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,27.494739532470703,2014-10-13,73.0,454.0,73.0,True,False,252.0,1.3010169520031172,default,1.9982222222222221,Overflow,False
2015-03-03,2015-03-04,2015-03-16,Stop,2015-03-18,Oversold Low Volume,ETR,BUY,Limit Order -0.25 ATR (Persistent),24.911609649658203,24.285577893447876,3339,-2090.0,0.47157628195626394,1.25,2.5,24.911609649658203,25.099498748779297,71.6983647351582,835789.7581869364,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,22.2226505279541,2014-08-06,143.0,43.0,143.0,False,False,252.0,6.1004938774507895,default,-1.0615873015873016,Liquid,False
2015-03-04,2015-03-06,2015-03-19,Time,2015-03-19,Oversold Low Volume,ETR,BUY,Limit Order -0.25 ATR (Persistent),24.652454376220703,25.248512268066406,4650,2772.0,0.4741215024675642,1.25,2.5,24.892166137695312,24.78203010559082,38.58246908886921,835357.0920892954,2756.25,52.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,22.2226505279541,2014-08-06,144.0,44.0,144.0,False,False,252.0,5.398151242490446,default,1.0057142857142858,Liquid,False
2015-03-09,2015-03-11,2015-03-19,Target,2015-03-24,Oversold Low Volume,ES,BUY,Limit Order -0.25 ATR (Persistent),33.24635512488229,35.15196738924299,1475,2811.0,0.7622449057442802,1.25,2.5,33.430084228515625,33.43691635131836,26.562962704896613,831301.1774507761,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,31.572357177734375,2014-06-30,173.0,173.0,147.0,False,False,252.0,2.4461418627171665,above_high_2_3,1.9989333333333332,Overflow,False
2015-07-23,2015-07-24,2015-07-28,Stop,2015-08-07,Oversold Low Volume,LPX,BUY,Limit Order -0.25 ATR (Persistent),13.099472522735596,12.516340749835969,1286,-750.0,0.34969520568847656,1.25,2.5,13.160574913024902,13.186896324157715,9.37478770091985,839756.5891487768,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,13.371145248413086,2015-04-30,58.0,104.0,58.0,False,False,252.0,-0.5268843302916424,default,-1.3333333333333333,Overflow,False
2016-05-04,2016-05-05,2016-05-12,Stop,2016-05-19,Oversold Low Volume,ANF,BUY,Limit Order -0.25 ATR (Persistent),21.501230239868164,19.87440507564545,1627,-2647.0,0.6911108834402901,1.25,2.5,21.501230239868164,21.840288162231445,39.62252655674069,839158.1899397543,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,19.53951644897461,2016-02-10,58.0,215.0,58.0,False,False,252.0,3.329092000119856,default,-1.882311111111111,Overflow,False
2016-05-18,2016-05-19,2016-06-03,Time,2016-06-03,Oversold Low Volume,KMB,BUY,Limit Order -0.25 ATR (Persistent),88.91359465462821,92.05834197998047,1150,3616.0,1.3689062935965401,1.25,2.5,88.97980499267578,89.25582122802734,63.06827230518566,836830.5088198355,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,81.3570327758789,2015-08-05,198.0,198.0,184.0,False,False,252.0,5.770145472409129,above_high_gt5,1.8366984126984127,Liquid,False
2016-08-16,2016-08-17,2016-08-31,Time,2016-08-31,Oversold Low Volume,CPB,BUY,Limit Order -0.25 ATR (Persistent),42.91862371989659,43.46015548706055,3301,1788.0,0.476994378226144,1.25,2.5,42.994937896728516,43.037872314453125,32.00019897527732,840446.9682439907,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,42.62535858154297,2016-04-21,81.0,384.0,81.0,True,False,252.0,0.8648188568683354,default,0.9081904761904762,Liquid,False
2016-08-16,2016-08-17,2016-08-31,Time,2016-08-31,Oversold Low Volume,NJR,BUY,Limit Order -0.25 ATR (Persistent),24.18636897632054,24.338043212890625,2435,369.0,0.4619978496006557,1.25,2.5,24.20058250427246,24.301868438720703,3.124884145311644,840446.9682439907,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,24.662200927734375,2016-05-18,62.0,329.0,62.0,True,False,252.0,-0.7799440826946231,default,0.2624,Overflow,False
2016-08-19,2016-08-22,2016-09-06,Target,2016-09-06,Oversold Low Volume,MCD,BUY,Limit Order -0.25 ATR (Persistent),90.77087947300502,93.04705483572823,1729,3936.0,0.9104701450892857,1.25,2.5,90.99058532714844,90.99849700927734,0.5555168663920331,844639.9629886661,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,103.36510467529297,2016-05-10,71.0,71.0,249.0,False,False,252.0,-13.582661367554108,default,1.9992380952380953,Liquid,False
2016-08-22,2016-08-23,2016-09-06,Target,2016-09-07,Oversold Low Volume,MCD,BUY,Limit Order -0.25 ATR (Persistent),91.10262829916817,93.30533395494733,2393,5271.0,0.881082262311663,1.25,2.5,91.71058654785156,91.3228988647461,71.29566801185672,846379.2677162205,2636.7607501652515,52.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,103.36510467529297,2016-05-10,72.0,72.0,250.0,False,False,252.0,-13.66751587865608,default,1.9990437128850826,Liquid,False
2016-08-29,2016-08-30,2016-09-14,Time,2016-09-14,Oversold Low Volume,NJR,BUY,Limit Order -0.25 ATR (Persistent),24.35600164958409,23.65796661376953,5010,-3497.0,0.44907842363630024,1.25,2.5,24.48997688293457,24.468271255493164,61.36345933768327,845315.1254371406,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,24.662200927734375,2016-05-18,71.0,338.0,71.0,True,False,252.0,-0.43183921122487673,default,-1.2433777777777777,Overflow,False
2016-10-26,2016-10-27,2016-11-03,Target,2016-11-10,Oversold Low Volume,CHTR,BUY,Limit Order -0.25 ATR (Persistent),247.48071370806014,259.0735705239432,97,1125.0,4.637142726353237,1.25,2.5,249.0399932861328,248.63999938964844,16.15763917076324,849528.4887237038,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,159.52999877929688,2016-02-11,179.0,278.0,179.0,True,False,252.0,19.2165749188466,default,2.0,Overflow,False
2017-04-10,2017-04-11,2017-04-17,Stop,2017-04-26,Oversold Low Volume,WFC,BUY,Limit Order -0.25 ATR (Persistent),42.28424072265625,40.25267963600159,628,-1276.0,0.7162298474993024,1.25,2.5,42.28424072265625,42.52595520019531,23.656038423702334,849522.5993164097,562.5,52.5,0.1429,,0.25,olv_close_pivot_40_v2_20260901,High,39.01750946044922,2016-08-31,152.0,152.0,129.0,False,False,252.0,4.89849138791931,above_high_4_5,-2.2684444444444445,Liquid,False
2017-05-30,2017-05-31,2017-06-08,Target,2017-06-14,Oversold Low Volume,BPOP,BUY,Limit Order -0.25 ATR (Persistent),28.900025844573975,30.560892581939697,1693,2812.0,0.6643466949462891,1.25,2.5,29.08938980102539,29.066112518310547,28.261020627428763,848783.2025268589,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,27.20442008972168,2016-11-02,142.0,72.0,142.0,False,False,252.0,2.8022904949340957,default,1.9996444444444443,Overflow,False
2017-05-30,2017-05-31,2017-06-08,Target,2017-06-14,Oversold Low Volume,PB,BUY,Limit Order -0.25 ATR (Persistent),48.28288739068167,51.18326916013445,969,2810.0,1.1601527077811105,1.25,2.5,48.54988479614258,48.57292556762695,66.12894822272365,848783.2025268589,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,59.18617630004883,2017-03-01,62.0,62.0,232.0,False,False,252.0,-9.14814977480043,default,1.9982222222222221,Overflow,False
2017-08-09,2017-08-10,2017-08-18,Stop,2017-08-24,Oversold Low Volume,HWC,BUY,Limit Order -0.25 ATR (Persistent),35.0461311340332,33.38964974632263,1675,-2775.0,0.6714662824358258,1.25,2.5,35.0461311340332,35.35975646972656,6.666407172420952,853745.2974410227,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,33.53815841674805,2017-04-13,81.0,42.0,81.0,False,False,252.0,2.7128660077620674,default,-1.9733333333333334,Overflow,False
2017-08-16,2017-08-17,2017-08-21,Stop,2017-08-31,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),36.40226364135742,35.268110544586186,1948,-2209.0,0.8084820338657924,1.25,2.5,36.40226364135742,36.622413635253906,25.675969308073604,852161.5848815952,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,86.0,46.0,86.0,False,False,252.0,1.6179441361417821,default,-1.1220317460317462,Overflow,False
2017-08-10,2017-08-11,2017-08-25,Time,2017-08-25,Oversold Low Volume,HWC,BUY,Limit Order -0.25 ATR (Persistent),33.97312995365688,34.85013961791992,2297,2014.0,0.6854678562709263,1.25,2.5,34.379703521728516,34.14449691772461,0.0,852235.0601287058,1968.7499999999995,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,33.53815841674805,2017-04-13,82.0,43.0,82.0,False,False,252.0,0.8845615376848707,default,1.0229841269841273,Overflow,False
2017-08-17,2017-08-18,2017-09-01,Time,2017-09-01,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),35.020565032958984,35.76455307006836,2637,1962.0,0.8532074519566127,1.25,2.5,35.020565032958984,35.32423782348633,2.824690348643439,848815.9313629185,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,87.0,47.0,87.0,False,False,252.0,0.01160673653148787,default,0.6976,Overflow,False
2017-08-18,2017-08-21,2017-09-05,Time,2017-09-05,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),35.083610602787566,34.6409912109375,2582,-1143.0,0.8713833945138114,1.25,2.5,35.27869415283203,35.301456451416016,50.0,850913.624867252,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,88.0,48.0,88.0,False,False,252.0,-0.014779278615856017,default,-0.4064,Overflow,False
2017-09-05,2017-09-07,2017-09-12,Target,2017-09-20,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),34.46272189276559,36.24541507448469,3155,5624.0,0.7130772726876395,1.25,2.5,34.792816162109375,34.6409912109375,11.607311098549086,852807.7227214575,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,99.0,59.0,99.0,False,False,252.0,-0.9442786697006692,default,1.9996444444444443,Overflow,False
2017-09-06,2017-09-07,2017-09-12,Target,2017-09-21,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),34.47830356870379,36.256928648267476,3162,5624.0,0.7114500318254743,1.25,2.5,34.663753509521484,34.656166076660156,25.35209274016617,853418.0391216448,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,100.0,60.0,100.0,False,False,252.0,-0.925108951131602,default,1.9996444444444443,Overflow,False
2017-10-13,2017-10-18,2017-10-30,Time,2017-10-30,Oversold Low Volume,CENX,BUY,Limit Order -0.25 ATR (Persistent),15.185178858893257,13.5,682,-1149.0,0.6592860903058734,1.25,2.5,15.510000228881836,15.350000381469727,11.53850386128002,865394.1699746166,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,High,16.059999465942383,2017-02-07,173.0,173.0,49.0,False,False,252.0,-1.0769210740412478,default,-2.042666666666667,Overflow,False
2017-10-16,2017-10-17,2017-10-31,Stop,2017-10-31,Oversold Low Volume,CENX,BUY,Limit Order -0.25 ATR (Persistent),15.33928564616612,13.49595,979,-1805.0,0.642857415335519,1.25,2.5,15.9399995803833,15.5,19.672123458681646,865608.8779928514,787.5,37.5,0.28,,0.25,olv_close_pivot_40_v2_20260901,High,16.059999465942383,2017-02-07,174.0,174.0,50.0,False,False,252.0,-0.871109911130307,default,-2.292063492063492,Overflow,False
2018-02-27,2018-02-28,2018-03-02,Target,2018-03-14,Oversold Low Volume,LTBR,BUY,Limit Order -0.25 ATR (Persistent),16.34785750934056,19.669285467692784,846,2810.0,1.32857118334089,1.25,2.5,16.799999237060547,16.68000030517578,15.384605979540012,862933.7173452547,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,11.760000228881836,2017-12-04,57.0,186.0,57.0,False,False,252.0,3.7032265474265915,default,1.9982222222222221,Overflow,False
2018-03-01,2018-03-02,2018-03-08,Target,2018-03-16,Oversold Low Volume,EXTR,BUY,Limit Order -0.25 ATR (Persistent),11.0,12.344642639160156,2091,2812.0,0.5378570556640625,1.25,2.5,11.0,11.15999984741211,50.72458560061478,863437.4015751055,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,8.479999542236328,2017-08-10,139.0,67.0,139.0,False,False,252.0,4.982737098924792,default,1.9996444444444443,Overflow,False
2018-03-02,2018-03-05,2018-03-09,Target,2018-03-19,Oversold Low Volume,BDX,BUY,Limit Order -0.25 ATR (Persistent),146.50006348746163,154.0037010737828,524,3932.0,3.0014550345284596,1.25,2.5,146.81069946289062,147.25042724609375,57.480531704241734,870234.8654880694,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,138.13372802734375,2017-07-24,153.0,153.0,111.0,False,False,252.0,3.0374265527460316,default,1.9972063492063492,Liquid,False
2018-03-01,2018-03-02,2018-03-09,Target,2018-03-16,Oversold Low Volume,ST,BUY,Limit Order -0.25 ATR (Persistent),48.100059509277344,50.63110842023577,1111,2812.0,1.0124195643833704,1.25,2.5,48.100059509277344,48.602874755859375,0.0,863437.4015751055,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,42.180049896240234,2017-03-16,241.0,241.0,198.0,False,False,252.0,6.344034712062346,above_high_gt5,1.9996444444444443,Overflow,False
2018-03-02,2018-03-05,2018-03-09,Target,2018-03-19,Oversold Low Volume,ST,BUY,Limit Order -0.25 ATR (Persistent),48.6692875453404,51.04108646937779,1660,3937.0,0.9487195696149554,1.25,2.5,48.69775390625,48.90646743774414,95.0413387920034,870234.8654880694,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,42.180049896240234,2017-03-16,242.0,242.0,199.0,False,False,252.0,7.089995565532469,above_high_gt5,1.999746031746032,Overflow,False
2018-03-01,2018-03-02,2018-03-13,Target,2018-03-16,Oversold Low Volume,KBH,BUY,Limit Order -0.25 ATR (Persistent),24.799625396728516,27.041988236563547,2508,5624.0,0.8969451359340123,1.25,2.5,24.799625396728516,25.069482803344727,60.25657057729739,863437.4015751055,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,High,21.689342498779297,2017-07-10,162.0,162.0,111.0,False,False,252.0,3.768502853907114,default,1.9996444444444443,Overflow,False
2018-02-28,2018-03-01,2018-03-13,Target,2018-03-15,Oversold Low Volume,KBH,BUY,Limit Order -0.25 ATR (Persistent),24.724453721727645,27.095318726130895,1660,3936.0,0.9483460017613002,1.25,2.5,24.96154022216797,24.96154022216797,1.7391144013496944,862127.1901515041,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,21.689342498779297,2017-07-10,161.0,161.0,110.0,False,False,252.0,3.450426023109114,default,1.9992380952380955,Overflow,False
2018-02-27,2018-02-28,2018-03-14,Time,2018-03-14,Oversold Low Volume,KBH,BUY,Limit Order -0.25 ATR (Persistent),25.534660816192627,26.022964477539062,1189,581.0,0.9457759857177734,1.25,2.5,25.87005043029785,25.77110481262207,0.6711342538896898,862933.7173452547,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,21.689342498779297,2017-07-10,160.0,160.0,109.0,False,False,252.0,4.3157813007326675,above_high_4_5,0.41315555555555555,Overflow,False
2018-03-01,2018-03-02,2018-03-16,Time,2018-03-16,Oversold Low Volume,RL,BUY,Limit Order -0.25 ATR (Persistent),88.88876342773438,93.18293762207031,438,1881.0,2.568462371826172,1.25,2.5,88.88876342773438,89.74247741699219,39.47379251550695,863437.4015751055,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,72.21453857421875,2017-11-07,77.0,204.0,77.0,False,False,252.0,6.824292633226745,default,1.3376,Overflow,False
2018-03-02,2018-03-05,2018-03-19,Time,2018-03-19,Oversold Low Volume,APTV,BUY,Limit Order -0.25 ATR (Persistent),86.6767349243164,86.53887939453125,494,-68.0,2.2765982491629466,1.25,2.5,86.6767349243164,87.24781036376953,74.56142735768904,870234.8654880694,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,84.93151092529297,2017-09-25,109.0,109.0,75.0,False,False,252.0,1.0174388209813536,default,-0.048355555555555554,Overflow,False
2018-03-20,2018-03-22,2018-03-26,Stop,2018-04-05,Oversold Low Volume,APTV,BUY,Limit Order -0.25 ATR (Persistent),85.99258177621024,81.41407552795411,776,-3553.0,2.0276282174246654,1.25,2.5,86.62748718261719,86.4994888305664,28.688472530962212,892482.1375243494,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,84.93151092529297,2017-09-25,121.0,121.0,87.0,False,False,252.0,0.77330641376897,default,-1.804698412698413,Overflow,False
2018-03-28,2018-03-29,2018-04-13,Time,2018-04-13,Oversold Low Volume,LIN,BUY,Limit Order -0.25 ATR (Persistent),124.29466247558594,129.481689453125,486,2521.0,3.2379651750837053,1.25,2.5,124.29466247558594,125.62012481689453,23.121436324844975,890728.4606553657,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,110.76160430908203,2017-08-11,157.0,42.0,157.0,False,False,252.0,4.588845062988792,default,1.2805079365079366,Liquid,False
2018-04-20,2018-04-23,2018-04-30,Target,2018-05-07,Oversold Low Volume,WGO,BUY,Limit Order -0.25 ATR (Persistent),30.25545518738883,33.39454879079546,895,2809.0,1.2556374413626534,1.25,2.5,30.61260986328125,30.569364547729492,36.84190975027629,893249.3557664497,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,20.98763084411621,2017-05-31,224.0,84.0,224.0,False,False,252.0,7.6309716387677256,default,1.997511111111111,Overflow,False
2018-04-23,2018-04-24,2018-05-08,Time,2018-05-08,Oversold Low Volume,MU,BUY,Limit Order -0.25 ATR (Persistent),47.19361754826137,47.36969757080078,640,113.0,2.459813254220145,1.25,2.5,48.43275833129883,47.808570861816406,10.144965874821438,893491.610328998,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,48.45226287841797,2017-11-24,101.0,101.0,53.0,False,False,252.0,-0.26168328652478845,default,0.0573968253968254,Liquid,False
2018-04-24,2018-04-25,2018-05-09,Time,2018-05-09,Oversold Low Volume,FNF,BUY,Limit Order -0.25 ATR (Persistent),25.66537884303502,25.849184036254883,872,160.0,0.5156315394810268,1.25,2.5,25.81487464904785,25.794286727905273,32.758885097573135,892576.896348187,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,24.98763656616211,2018-02-08,51.0,67.0,51.0,False,False,252.0,1.5643925942835883,default,0.28444444444444444,Overflow,False
2018-04-25,2018-04-26,2018-05-10,Time,2018-05-10,Oversold Low Volume,FNF,BUY,Limit Order -0.25 ATR (Persistent),25.422512905938284,26.061904907226562,1262,807.0,0.4989666257585798,1.25,2.5,25.59528923034668,25.54725456237793,15.384409794792575,893592.3975487266,787.5,37.5,0.28,,0.25,olv_close_pivot_40_v2_20260901,Low,24.98763656616211,2018-02-08,52.0,68.0,52.0,False,False,252.0,1.121553962381817,default,1.0247619047619048,Overflow,False
2018-07-17,2018-07-18,2018-08-01,Time,2018-08-01,Oversold Low Volume,HTHT,BUY,Limit Order -0.25 ATR (Persistent),35.19667829786028,34.1039924621582,656,-717.0,1.7148737226213728,1.25,2.5,35.53745651245117,35.625396728515625,31.96334912611513,896583.7947762182,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,36.30035400390625,2018-01-22,122.0,122.0,77.0,False,False,252.0,-0.3935900740019963,default,-0.5098666666666667,Overflow,False
2018-07-27,2018-08-01,2018-08-09,Target,2018-08-13,Oversold Low Volume,GAP,BUY,Limit Order -0.25 ATR (Persistent),22.355599573680333,23.820622818810598,1919,2811.0,0.5860092980521066,1.25,2.5,22.509748458862305,22.50210189819336,8.264474736729257,896686.1970916305,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,21.224756240844727,2018-05-31,40.0,130.0,40.0,False,False,252.0,2.179736160491867,default,1.9989333333333332,Overflow,False
2018-08-17,2018-08-20,2018-08-21,Target,2018-09-04,Oversold Low Volume,NFLX,BUY,Limit Order -0.25 ATR (Persistent),31.4414279460907,33.807143449783325,2377,5623.0,0.9462862014770508,1.25,2.5,31.464000701904297,31.67799949645996,33.47937941836771,895240.5976229565,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,High,20.26799964904785,2017-10-16,211.0,211.0,177.0,False,False,252.0,12.057662713037905,above_high_gt5,1.999288888888889,Overflow,False
2018-08-16,2018-08-17,2018-08-22,Target,2018-08-31,Oversold Low Volume,NFLX,BUY,Limit Order -0.25 ATR (Persistent),31.900999069213867,34.4413572038923,2214,5624.0,1.0161432538713728,1.25,2.5,31.900999069213867,32.24399948120117,12.34948065079511,897215.5406371014,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,High,20.26799964904785,2017-10-16,210.0,210.0,176.0,False,False,252.0,11.785739645002147,above_high_gt5,1.9996444444444443,Overflow,False
2018-08-14,2018-08-15,2018-08-24,Target,2018-08-29,Oversold Low Volume,NFLX,BUY,Limit Order -0.25 ATR (Persistent),33.40299987792969,35.90425055367606,1124,2811.0,1.000500270298549,1.25,2.5,33.40299987792969,33.749000549316406,20.129922405731943,898715.8394144773,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,20.26799964904785,2017-10-16,208.0,208.0,174.0,False,False,252.0,13.474260128131528,above_high_gt5,1.9989333333333332,Overflow,False
2018-08-15,2018-08-16,2018-08-24,Target,2018-08-30,Oversold Low Volume,NFLX,BUY,Limit Order -0.25 ATR (Persistent),32.37633861814226,35.012946333204,1493,3936.0,1.0546430860246931,1.25,2.5,32.9900016784668,32.63999938964844,37.24142285502317,897858.2268656492,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,20.26799964904785,2017-10-16,209.0,209.0,175.0,False,False,252.0,11.730982646683668,above_high_gt5,1.9992380952380955,Overflow,False
2018-09-04,2018-09-05,2018-09-12,Target,2018-09-19,Oversold Low Volume,KDP,BUY,Limit Order -0.25 ATR (Persistent),18.66856231008257,19.434092010770524,3673,2812.0,0.30621188027518137,1.25,2.5,18.712013244628906,18.745115280151367,2.1276491413888805,917977.4678634065,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,16.128387451171875,2018-04-16,98.0,98.0,207.0,False,False,252.0,8.545481078748267,above_high_gt5,1.9996444444444443,Overflow,False
2019-05-30,2019-05-31,2019-06-05,Target,2019-06-14,Oversold Low Volume,CLH,BUY,Limit Order -0.25 ATR (Persistent),63.029998779296875,66.69785404205322,1073,3936.0,1.467142105102539,1.25,2.5,63.029998779296875,63.849998474121094,41.76472700182208,922532.3504136801,1968.7499999999995,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,72.02999877929688,2018-09-07,181.0,181.0,107.0,False,False,252.0,-5.575465578096866,default,1.9992380952380957,Overflow,False
2019-05-29,2019-05-30,2019-06-11,Target,2019-06-13,Oversold Low Volume,CLH,BUY,Limit Order -0.25 ATR (Persistent),63.66232252120972,67.43910646438599,744,2810.0,1.5107135772705078,1.25,2.5,64.05000305175781,64.04000091552734,42.857365288574194,922392.719504714,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,72.02999877929688,2018-09-07,180.0,180.0,106.0,False,False,252.0,-5.28888995504066,default,1.9982222222222221,Overflow,False
2019-08-02,2019-08-05,2019-08-07,Target,2019-08-19,Oversold Low Volume,YPF,BUY,Limit Order -0.25 ATR (Persistent),15.4399995803833,16.670357125146047,914,1125.0,0.49214301790509907,1.25,2.5,15.4399995803833,15.880000114440918,9.523798711177516,928897.1216539145,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,High,16.47364616394043,2019-02-04,125.0,125.0,104.0,False,False,252.0,-1.2062470214989125,default,2.0,Overflow,False
2019-08-06,2019-08-07,2019-08-08,Target,2019-08-21,Oversold Low Volume,GEN,BUY,Limit Order -0.25 ATR (Persistent),10.168081283569336,10.906728948865618,1523,1125.0,0.29545906611851286,1.25,2.5,10.168081283569336,10.258328437805176,63.1577191062228,929089.0616887808,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,8.979214668273926,2019-06-03,45.0,76.0,45.0,False,False,252.0,4.329241902559115,default,2.0,Overflow,False
